browser,c_color,code_ver,connection_type,country,first_hit_ref_type,geo_city,geo_country,geo_dma,geo_region,geo_zip,hit_source,javascript,language,last_purchase_num,mobile_id,os,page_event,post_cookies,post_pagename,post_Category_ev1_,post_Page_Type_ev3_,post_Finding_method__ev61_,post_LockIn_User_State_ev99_,post_page_event,post_visid_type,ref_type,resolution,search_page_num,va_closer_id,va_finder_id,visit_ref_type_
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,calcutta,ind,356003,wb,700047****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Checkout,Checkout:Summary,Checkout,Search,INACTIVE,0,5,6,185,0,16,16,3
Google Chrome (unknown version)**,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,chennai,ind,356007,tn,600041**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,1,70,0,2,12,6
Google Chrome 73,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,delhi,ind,356001,dl,110021**,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,OMU,ACTIVE,0,5,1,186,0,2,14,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,thrissur**,ind,0,kl,682304****,1,1.6,b'English (United States)',3,0,Windows 7,0,Y,Search :Audio & Video**,HomeImprovementTool**,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVATE_ELIGIBLE,0,5,6,185,0,9,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,gurgaon,ind,356001,hr,122001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,70,1,9,9,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,gurgaon,ind,356001,hr,122001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,REWARD_CONFIRMATION**,REWARD_CONFIRMATION**,dynamic,Direct,ACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,pune,ind,356005,mh,411001**,1,1.6,b'English (United Kingdom)',0,0,OS X 10.14,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,CLP,NON_LOGGED_IN,0,5,6,388,0,9,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,gopavaram****,ind,356001,up,201012****,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,View Cart,View Cart,Cart,HP Banner,ACTIVE,0,5,6,388,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,patna,ind,356011,br,800001,1,1.6,b'English (United States)',10,0,Windows 7,0,Y,MenFW,MenFW,FLIPKART:Product Page,Browse,INACTIVE,0,5,6,70,0,9,16,2
Google Chrome (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Recently Viewed,NON_LOGGED_IN,0,5,6,185,0,2,2,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,coimbatore****,ind,356007,tn,641021****,1,1.6,b'English (United States)',2,0,Windows 10,0,Y,Mobile**,MobileProtection,FLIPKART:Product Page,Search,ACTIVATE_ELIGIBLE,0,5,6,185,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1011 aa,1,1.6,b'English (United States)',0,0,Linux,0,Y,HealthCareAppliance****,Grooming,GROCERY:Product Page,Browse,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,kharagpur****,ind,356010,up,226026****,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,Search,Television,Search Page,Direct,NON_LOGGED_IN,0,5,6,185,0,6,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',3,0,OS X 10.14,0,Y,LubricantAndOil**,LubricantAndOil**,FLIPKART:Product Page,HP Banner,ACTIVE,0,5,6,388,0,2,3,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,kokrajhar****,ind,0,or,752115****,1,1.6,b'English (United States)',54,0,Windows 7,0,Y,MensClothingTopWear,MensClothingTopWear,FLIPKART:Product Page,Direct,ACTIVE,0,5,6,185,0,2,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,delhi,ind,356001,dl,11001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Read Review**,CarAndBikeBreakdownEquipment****,Read Review,Direct,NON_LOGGED_IN,0,5,6,218,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,singapore****,ind,356006,tg,500014****,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,Search :Audio & Video**,HouseHold,Search Page,Direct,INACTIVE,0,5,6,185,0,16,6,3
UC Browser,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,patna,ind,356011,br,800001,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Audio & Video**,Toy,Search Page,Direct,NON_LOGGED_IN,0,5,6,185,0,9,9,2
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,pune,ind,356005,mh,411001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Audio & Video**,HouseHold,Search Page,Direct,NON_LOGGED_IN,0,5,6,70,0,6,2,6
Google Chrome 73,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,chandanagar****,ind,0,kl,680001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Toy**,Toy,FLIPKART:Product Page,Recommendation,NON_LOGGED_IN,0,5,6,186,0,9,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,gurgaon,ind,356001,hr,122001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Track Order**,Track Order**,Track Order,Direct,NON_LOGGED_IN,0,5,2,186,0,2,2,6
Safari**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,pune,ind,356005,mh,411001**,1,1.6,b'English (United States)',0,0,OS X 10.14,0,Y,Store :Clothing,WomenWestern,Store Browse,Direct,INACTIVE,0,5,6,388,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,singapore****,ind,356001,rj,360004****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,CLP,CLP:vivo-z1-pro-coming-soon-1907-3502-store****,FLIPKART:CLP,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,185,1,6,6,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,kokrajhar****,ind,0,or,752115****,1,1.6,language_NA,0,0,Windows 10,0,Y,MensClothingBottomWear,MensClothingBottomWear,FLIPKART:Product Page,Menu,INACTIVE,0,5,6,70,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,howrah****,swe,752012,m**,28001****,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,ACTIVE,0,5,6,218,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,delhi,ind,356001,dl,110054,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search ,MenFW,Search Page,Direct,NON_LOGGED_IN,0,5,6,10,0,9,9,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,chandanagar****,ind,0,ch****,160043****,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,MensClothingBottomWear,MensClothingBottomWear,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,70,0,16,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,delhi,ind,356001,dl,110019,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,ExerciseAndFitness****,ExerciseAndFitness****,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,paris,fra,250075,idf,75001,1,1.6,b'English (United States)',0,0,Linux,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,pune,ind,356005,mh,411030**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,MenFashionAccessory**,MenFashionAccessory,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,186,0,12,6,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,hyderabad,ind,356006,tg,500025,1,1.6,language_NA,3,0,Windows 10,0,Y,undefined**,HouseHold,FLIPKART:Product Page,Recommendation,INACTIVE,0,5,6,218,0,6,16,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,European Union,Typed/Bookmarked,sanad****,fra,250059,hdf**,600010****,1,1.8.5,b'English (United States)',0,0,OS X 10.9,0,Y,View All Sellers ,MenFW,View All Sellers,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,patna,ind,356011,br,800001,1,1.6,b'English (United States)',10,0,Windows 7,0,Y,MenFW,MenFW,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,70,0,9,16,2
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1 0sa,1,1.8.5,b'English (United States)',0,0,Linux,0,Y,Search ,Core****,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Organization (mostly U.S.),Typed/Bookmarked,noida****,usa,501,ny**,781011****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,MenFW,MenFW,FLIPKART:Product Page,Menu,INACTIVE,0,5,6,24,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,deorali****,ind,356011,br,91710****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Clothing,MensClothingTopWear,Search Page,Recommendation,INACTIVE,0,5,6,185,0,16,2,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,varanasi**,ind,356010,up,226026****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,INACTIVE,0,5,2,218,0,9,16,2
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,howrah****,ind,356009,ap,530001****,1,1.6,b'English (United States)',0,0,OS X 10.14,0,Y,Store :All**,HouseHold,Store Browse,Direct,NON_LOGGED_IN,0,3,3,388,1,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,bawshar****,ind,356003,wb,700047****,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,HP Banner,ACTIVATE_ELIGIBLE,0,5,6,71,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Network (mostly U.S.),Other Web Sites,chandanagar****,ind,356003,wb,742160****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Recommendation,ACTIVE,0,5,1,185,0,2,12,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,lucknow,ind,356010,up,226002**,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,Store :Clothing,WomenWestern,Store Browse,Menu,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,Store :Mobiles & Accessories,Mobile,Store Browse,Direct,INACTIVE,0,5,6,185,0,6,2,6
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,morbi****,ind,356001,up,28001****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Watch**,Watch,FLIPKART:Product Page,Browse,INACTIVE,0,5,6,10,0,16,16,3
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chandanagar****,ind,356006,tg,500050****,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,Search,Search**,Search Page,HP Banner,INACTIVE,0,5,6,185,0,16,12,3
Google Chrome (unknown version)**,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,gopavaram****,ind,356001,up,201012****,1,1.6,b'English (United Kingdom)',1,0,Linux,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Search,INACTIVE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,chennai,ind,356007,tn,600001,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Clothing,MensClothingBottomWear,Search Page,Direct,NON_LOGGED_IN,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,patiala****,ind,356012,as,781011****,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,View Cart,View Cart,Cart,Direct,ACTIVE,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,visakhapatnam**,ind,356009,ap,530001****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,Search,INACTIVE,0,5,6,70,0,17,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,kharagpur****,ind,356004,ka,600010****,1,1.6,b'English (United States)',6,0,Windows 7,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Recommendation,INACTIVE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,noida****,ind,356001,up,203001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Mobiles & Accessories,MobileProtection,Search Page,Direct,INACTIVE,0,5,6,185,0,2,5,6
Google Chrome (unknown version)**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',0,0,Windows XP,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,10,0,16,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,patna,ind,356011,br,800001,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,CLP,ACTIVE,0,5,6,185,0,2,9,6
Safari**,24,JS-1.5.1,LAN/Wifi,Network (mostly U.S.),Other Web Sites,deorali****,fra,250060,hdf**,603102****,1,1.6,b'French (France)',0,0,OS X 10.14,0,Y,Search :Clothing,MensClothingBottomWear,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,616,0,16,16,3
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Network (mostly U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1 0sa,1,1.8.5,b'English (United States)',0,0,Windows 7,0,Y,View All Sellers ,Premium**,View All Sellers,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,paris,fra,250075,idf,75001,1,1.6,b'English (United States)',0,0,Linux,0,Y,Book,Book,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Gourmet****,GameCDDVD****,Basket,Direct,INACTIVE,0,5,6,185,0,16,2,6
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,mangalagiri****,ind,356006,tg,517419****,1,1.6,b'English (United Kingdom)',1,0,OS X 10.14,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,INACTIVE,0,5,3,388,1,16,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,My Account**,My Account**,My Account,Wishlist**,INACTIVE,0,5,6,185,0,12,12,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,bangalore,ind,356004,ka,560051****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Audio & Video**,HomeImprovementTool**,Search Page,Search,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google Chrome (unknown version)**,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,kokrajhar****,ind,0,or,752115****,1,1.6,b'English (United States)',0,0,Windows XP,0,Y,Checkout,Checkout:Address**,Checkout,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,16,2,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,jaunpur****,ind,0,mn**,800020****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,9,9,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,coimbatore****,ind,356007,tn,641021****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,bangalore,ind,356004,ka,560076,1,1.6,b'English (United States)',4,0,OS X 10.13,0,Y,MenFashionAccessory**,MenFashionAccessory,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,71,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,delhi,ind,356001,dl,11001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,LOYALTY_PAGE****,KidClothing**,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,12,12,6
Google Chrome 74,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,thanjavur****,ind,356007,tn,632007****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HouseHold****,HouseHold,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,388,0,6,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,vellore**,ind,356007,tn,632007****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,CLP,CLP:vivo-z1-pro-coming-soon-1907-3502-store****,FLIPKART:CLP,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,185,0,12,12,6
Microsoft Edge 12**,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,kuwait****,ind,0,kl,686011****,1,1.6,b'English (United States)',5,0,Windows 10,0,Y,WomenWestern,WomenWestern,FLIPKART:Product Page,Search,INACTIVE,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,patiala****,ind,356009,ap,530001****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Audio & Video**,PersonalAudio,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,517,0,16,9,3
UC Browser,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,chennai,ind,356007,tn,600002**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,185,0,9,9,2
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,pune,ind,356005,mh,411030**,1,1.6,language_NA,29,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,ACTIVE,0,5,6,185,0,2,9,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,gandhidham****,usa,501,nj**,111 44****,1,1.6,b'English (United States)',0,0,Linux,0,Y,LOYALTY_PAGE****,KidClothing**,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
UC Browser,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,madrid****,ind,0,pb,143002****,1,1.6,b'English (United States)',0,0,Windows 8,0,Y,Cart****,Core****,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,9,9,2
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,mumbai,ind,356002,mh,400020**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,PowerBank:Ambrane 10000 mAh Power Bank **,PowerBank**,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,14,0,6,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,sanad****,bhr,0,az****,752115****,1,1.6,b'English (South Africa)',0,0,Windows 10,0,Y,Read Review**,WomenEthnic,Read Review,Recommendation,NON_LOGGED_IN,0,5,3,186,1,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,calcutta,ind,356003,wb,700022****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,LOYALTY_PAGE****,KidClothing**,FLIPKART:Product Page,Recently Viewed,INACTIVE,0,5,6,185,0,12,12,3
Microsoft Edge 12**,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,mangalagiri****,ind,0,hp**,201012****,1,1.6,language_NA,0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,185,0,9,12,3
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,slough,gbr,826044,slg,sl1 0sa,1,1.8.5,b'English (United States)',0,0,Windows Vista,0,Y,View All Sellers ,Makeup**,View All Sellers,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Inside Your Site,delhi,ind,356001,dl,110007,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,ComputerAccessory****,ComputerAccessory,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,185,0,2,3,1
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,mumbai,ind,356002,mh,400020**,1,1.6,b'English (United Kingdom)',0,0,Windows 10,0,Y,MensClothingBottomWear,MensClothingBottomWear,FLIPKART:Product Page,Recommendation,ACTIVE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,bangalore,ind,356004,ka,560076,1,1.6,b'English (United Kingdom)',2,0,Windows 10,0,Y,Store ,LargeFurniture,Store Browse,Direct,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 73,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,noida****,ind,356009,ap,530001****,1,1.6,b'English (United States)',19,0,Windows 7,0,Y,ComputerAccessory****,Core****,FLIPKART:Product Page,Direct,INACTIVE,0,5,1,534,0,9,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,pune,ind,356005,mh,411001**,1,1.6,b'English (United Kingdom)',19,0,Windows 7,0,Y,ArtificialJewellery****,ArtificialJewellery,FLIPKART:Product Page,Recommendation,ACTIVE,0,5,6,185,0,9,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,calcutta,ind,356003,wb,700047****,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,MenFW,MenFW,FLIPKART:Product Page,Direct,INACTIVE,0,5,1,185,0,2,2,6
Safari**,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,delhi,ind,356001,dl,110091,1,1.6,b'English (United States)',7,0,OS X 10.11,0,Y,Survey Page**,Survey Page**,Survey Page,Menu,ACTIVATE_ELIGIBLE,0,5,6,388,0,14,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,deorali****,ind,356001,rj,3056****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,10,0,9,9,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,bawshar****,ind,356003,wb,742160****,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,Search,HomeFurnishing**,Search Page,Search,NON_LOGGED_IN,0,5,6,185,0,2,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,pune,ind,356005,mh,411030**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,MensClothingTopWear,MensClothingTopWear,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,13,0,9,6,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Search,ACTIVE,0,5,6,185,0,3,3,1
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,jaipur,ind,356001,rj,302001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Sport**,Sport**,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,patiala****,ind,356001,rj,360004****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,OMU,INACTIVE,0,5,6,185,0,9,12,3
